model,make,year,number_seats,weight_in_kg,price_in_euro,ride,current_timestamp,ambient_light_level_in_lux,fuel_level_in_percent,tire_pressure,acceleration,speed,engine_temperature,engine_rpm,engine_oil_pressure,cruise_control,cruise_control_speed
F-Type,Jaguar,2007,2,1665,57904,24,82,7904,0.5070101484857585,1.7532382610533286,-10.0,170,85.0,951,15.559977233495097,False,
F-Type,Jaguar,2007,2,1665,57904,24,83,7870,0.4998804843222066,1.7532382610533286,-7.919627282598,164,85.0,1242,38.694729887066536,False,
F-Type,Jaguar,2007,2,1665,57904,24,84,7833,0.4927508201586547,1.7532382610533286,-9.605074714250218,157,85.0,800,48.44438312818872,False,
F-Type,Jaguar,2007,2,1665,57904,24,85,7734,0.48562115599510275,1.7532382610533286,-1.4056304275801903,156,85.0,4451,138.1739883153208,False,
F-Type,Jaguar,2007,2,1665,57904,24,86,7694,0.4784914918315508,1.7532382610533286,-4.486372891150564,152,85.0,3555,40.19418017211295,False,
F-Type,Jaguar,2007,2,1665,57904,24,87,7635,0.4713618276679989,1.7532382610533286,-1.003127736921722,151,85.25364963553459,3212,114.85919593731327,False,
F-Type,Jaguar,2007,2,1665,57904,24,88,7607,0.46423216350444696,1.7532382610533286,-8.055236093767867,145,85.0,800,62.68174859386514,False,
F-Type,Jaguar,2007,2,1665,57904,24,89,7571,0.45710249934089503,1.7532382610533286,-7.172985358719956,139,85.0,2810,105.6427621398166,False,
F-Type,Jaguar,2007,2,1665,57904,24,90,7501,1.0,1.7532382610533286,-5.543200001128791,135,85.0,2230,88.40534883500476,False,
F-Type,Jaguar,2007,2,1665,57904,24,91,7419,0.9928703358364481,1.7532382610533286,-6.819784761412646,130,85.0,1229,46.738895766133396,False,
F-Type,Jaguar,2007,2,1665,57904,24,92,7383,0.9857406716728963,1.7532382610533286,-4.841579628636531,126,85.0,1452,85.50720192674956,False,
F-Type,Jaguar,2007,2,1665,57904,24,93,7304,0.9786110075093444,1.7532382610533286,-5.3890573940691855,122,85.0,1318,56.809248969696846,False,
F-Type,Jaguar,2007,2,1665,57904,24,94,7280,0.9614813433457925,1.7532382610533286,2.7944307904671017,123,92.62583186055333,3957,120.88300549885719,False,
F-Type,Jaguar,2007,2,1665,57904,24,95,7245,0.9443516791822406,1.7532382610533286,10.0,130,100.98825765564958,7000,167.75273176189572,False,
F-Type,Jaguar,2007,2,1665,57904,24,96,7228,0.9272220150186887,1.7532382610533286,9.853636329208307,136,102.49658071341453,6139,170.07951576541913,False,
F-Type,Jaguar,2007,2,1665,57904,24,97,7135,0.9100923508551368,1.7532382610533286,4.550446889879353,139,92.13147113116102,6531,176.5991015261641,False,
F-Type,Jaguar,2007,2,1665,57904,24,98,7065,,1.7532382610533286,2.9669813110720287,141,91.22442384057192,4129,137.4953763414861,False,
F-Type,Jaguar,2007,2,1665,57904,24,99,7065,,1.7532382610533286,5.0377443406217886,144,89.51296448005328,5308,165.75071595621148,False,
F-Type,Jaguar,2007,2,1665,57904,24,100,7054,,1.7532382610533286,-4.12945636225705,141,85.0,2166,57.17196097341738,False,
F-Type,Jaguar,2007,2,1665,57904,24,101,6983,,1.7532382610533286,-1.7866064588014905,139,85.0,4329,137.2277700905662,False,
F-Type,Jaguar,2007,2,1665,57904,24,102,6894,,1.7532382610533286,-1.920555571928323,137,85.0,2798,58.323037553624985,False,
F-Type,Jaguar,2007,2,1665,57904,24,103,6865,0.8373143658738256,1.7532382610533286,1.009246450914952,137,85.71192333603693,3049,96.57966489648338,False,
F-Type,Jaguar,2007,2,1665,57904,24,104,6771,0.8201847017102737,1.7532382610533286,3.999015197884333,139,92.52068228043623,5304,164.866084651768,False,
F-Type,Jaguar,2007,2,1665,57904,24,105,6713,0.8030550375467218,1.7532382610533286,1.9944647249659013,140,85.0,3888,142.494672118387,False,
F-Type,Jaguar,2007,2,1665,57904,24,106,6682,0.7959253733831699,1.7532382610533286,-0.9604496075959923,139,85.0,3366,113.05137874529822,False,
F-Type,Jaguar,2007,2,1665,57904,24,107,6680,0.778795709219618,1.7532382610533286,4.05133928430498,141,90.14432153823365,4334,140.61488398567292,False,
F-Type,Jaguar,2007,2,1665,57904,24,108,6675,0.7616660450560662,1.7532382610533286,3.988928208612024,143,89.05263060829677,4086,104.35989860209776,False,
F-Type,Jaguar,2007,2,1665,57904,24,109,6622,0.7445363808925143,1.7532382610533286,8.732597195682379,149,94.04657918913071,6640,200.0,False,
F-Type,Jaguar,2007,2,1665,57904,24,110,6573,0.7274067167289624,1.7532382610533286,8.186340972944581,154,96.4558230438476,5851,168.78678415276113,False,
F-Type,Jaguar,2007,2,1665,57904,24,111,6528,0.7102770525654105,1.7532382610533286,10.0,161,97.41343200303423,6505,186.79192244039055,False,
F-Type,Jaguar,2007,2,1665,57904,24,112,6488,0.6931473884018586,1.7532382610533286,3.3589675054564703,163,95.49166372843409,5046,157.13196847264834,False,
F-Type,Jaguar,2007,2,1665,57904,24,113,6426,0.6860177242383068,1.7532382610533286,-1.2546077332766625,162,85.0,3633,106.74739293445329,False,
F-Type,Jaguar,2007,2,1665,57904,24,114,6379,0.6688880600747549,1.7532382610533286,2.0559808593812816,163,87.39423478091466,4887,115.39695248467919,False,
F-Type,Jaguar,2007,2,1665,57904,24,115,6367,0.661758395911203,1.7532382610533286,-1.2675925592112471,162,85.0,1513,79.73033408094815,False,
F-Type,Jaguar,2007,2,1665,57904,24,116,6281,0.6546287317476511,1.7532382610533286,-3.9878998317634458,159,7225.0,2509,103.03824032629365,False,
F-Type,Jaguar,2007,2,1665,57904,24,117,6206,0.6474990675840993,1.7532382610533286,-2.9323417714259072,156,85.0,1641,43.564917299965366,False,
F-Type,Jaguar,2007,2,1665,57904,24,118,6111,0.6403694034205474,1.7532382610533286,-10.0,148,85.0,1681,58.98346724684092,False,
F-Type,Jaguar,2007,2,1665,57904,24,119,6016,0.6332397392569955,1.7532382610533286,-8.077509211472996,142,85.0,1141,50.542062739606095,False,
F-Type,Jaguar,2007,2,1665,57904,24,120,5943,0.6261100750934436,1.7532382610533286,-10.0,134,85.0,800,12.767253173038423,False,
F-Type,Jaguar,2007,2,1665,57904,24,121,5925,0.6189804109298918,1.7532382610533286,-10.0,126,85.0,1241,63.83562017554529,False,
F-Type,Jaguar,2007,2,1665,57904,24,122,5881,0.6118507467663399,1.7532382610533286,-10.0,118,85.0,800,54.28458056388102,False,
F-Type,Jaguar,2007,2,1665,57904,24,123,5799,0.604721082602788,1.7532382610533286,-10.0,110,85.0,800,4.268062184532596,False,
F-Type,Jaguar,2007,2,1665,57904,24,124,5720,0.5875914184392361,1.7532382610533286,0.04139585423964043,110,87.38936846228141,3400,80.69727330255223,False,
F-Type,Jaguar,2007,2,1665,57904,24,125,5697,0.5804617542756842,1.7532382610533286,-3.310954240271574,107,85.0,2626,78.95325643734363,False,
F-Type,Jaguar,2007,2,1665,57904,24,126,5624,0.5633320901121324,1.7532382610533286,1.9854517955192534,108,86.22505798519003,4342,116.5687927871465,False,
F-Type,Jaguar,2007,2,1665,57904,24,127,5613,0.5462024259485805,1.7532382610533286,10.0,115,101.33648806677606,6533,174.910372986357,False,
F-Type,Jaguar,2007,2,1665,57904,24,128,5590,0.5290727617850286,1.7532382610533286,10.0,122,98.38244611805537,6568,190.1936348147466,False,
F-Type,Jaguar,2007,2,1665,57904,24,129,5575,0.5119430976214767,1.7532382610533286,10.0,129,98.7732664751242,7000,164.93257392833416,False,
F-Type,Jaguar,2007,2,1665,57904,24,130,5479,0.4948134334579248,1.7532382610533286,10.0,136,101.20909587347255,7000,177.07948968556147,False,
F-Type,Jaguar,2007,2,1665,57904,24,131,5455,0.47768376929437284,1.7532382610533286,10.0,143,100.37467141535392,5919,157.01334853598524,False,
F-Type,Jaguar,2007,2,1665,57904,24,132,5391,0.45986193464918523,1.5980905461470734,10.0,149,97.83581008408001,7000,193.1372328657007,False,
F-Type,Jaguar,2007,2,1665,57904,24,133,5346,0.4420401000039976,1.5980905461470734,10.0,155,100.26073288427571,5074,171.632437630384,False,
F-Type,Jaguar,2007,2,1665,57904,24,134,5332,0.42421826535881,1.5980905461470734,8.222391962534955,160,97.03688242079619,6499,200.0,False,
F-Type,Jaguar,2007,2,1665,57904,24,135,5268,0.4063964307136224,1.5980905461470734,3.1120901412512154,161,90.44446967655448,4561,118.57691551620015,False,
F-Type,Jaguar,2007,2,1665,57904,24,136,5234,1.0,1.5980905461470734,9.135360024031971,166,103.52265546034093,6240,,False,
F-Type,Jaguar,2007,2,1665,57904,24,137,5211,0.9821781653548124,1.5980905461470734,10.0,172,100.16734001126943,5886,180.72824923528398,False,
F-Type,Jaguar,2007,2,1665,57904,24,138,5113,0.9643563307096248,1.5980905461470734,10.0,178,100.24279079895001,6063,186.7868690707388,False,
F-Type,Jaguar,2007,2,1665,57904,24,139,5088,0.9465344960644372,1.5980905461470734,10.0,184,99.26482296912084,7000,,False,
F-Type,Jaguar,2007,2,1665,57904,24,140,5019,0.9287126614192496,1.5980905461470734,10.0,190,99.82556534336328,7000,193.231793354739,False,
F-Type,Jaguar,2007,2,1665,57904,24,141,4992,0.910890826774062,1.5980905461470734,6.4095930294349825,194,95.3575448256611,5450,149.79441990652305,False,
F-Type,Jaguar,2007,2,1665,57904,24,142,4942,,1.5980905461470734,9.617019393951782,200,102.02809510603676,6099,200.0,False,
F-Type,Jaguar,2007,2,1665,57904,24,143,4893,,1.5980905461470734,10.0,206,99.86042974423005,5983,152.48457799060276,False,
F-Type,Jaguar,2007,2,1665,57904,24,144,4852,,1.5980905461470734,10.0,212,100.42248283644302,5792,167.25623847815842,False,
F-Type,Jaguar,2007,2,1665,57904,24,145,4809,0.8396034881933115,1.5980905461470734,10.0,218,99.37205915932496,5969,171.4476556775233,False,
F-Type,Jaguar,2007,2,1665,57904,24,146,4785,0.8217816535481239,1.5980905461470734,10.0,224,102.08968331821768,7000,200.0,False,
F-Type,Jaguar,2007,2,1665,57904,24,147,4739,0.8039598189029363,1.5980905461470734,10.0,230,102.2794528683159,6308,194.17708620265898,False,
F-Type,Jaguar,2007,2,1665,57904,24,148,4737,0.7961379842577487,1.5980905461470734,-5.380496110503486,226,85.0,2893,37.5871097604924,False,
F-Type,Jaguar,2007,2,1665,57904,24,149,4655,0.7883161496125611,1.5980905461470734,-8.857082176502818,220,85.0,800,0.3414121456846644,False,
F-Type,Jaguar,2007,2,1665,57904,24,150,4564,0.7704943149673735,1.5980905461470734,1.1292179994830764,220,7698.563258734803,5304,,False,
F-Type,Jaguar,2007,2,1665,57904,24,151,4534,0.7526724803221859,1.5980905461470734,7.682209945115449,224,96.74602200980475,7000,200.0,False,
F-Type,Jaguar,2007,2,1665,57904,24,152,4514,0.7348506456769983,1.5980905461470734,3.7016535062915965,226,89.63621703242,4488,102.52563243596859,False,
F-Type,Jaguar,2007,2,1665,57904,24,153,4416,0.7270288110318107,1.5980905461470734,-3.127461142498027,224,85.0,2276,47.11533388252957,False,
F-Type,Jaguar,2007,2,1665,57904,24,154,4352,0.7192069763866231,1.5980905461470734,-0.0890973277174898,223,85.03518745696742,3285,118.63456024051862,False,
F-Type,Jaguar,2007,2,1665,57904,24,155,4337,0.7113851417414355,1.5980905461470734,-3.842015344248296,220,85.0,2953,83.29654313919687,False,
F-Type,Jaguar,2007,2,1665,57904,24,156,4262,0.7035633070962479,1.5980905461470734,-0.007481968330895317,219,85.0,2370,85.1955451377896,False,
F-Type,Jaguar,2007,2,1665,57904,24,157,4226,0.6957414724510603,1.5980905461470734,-3.145314343848132,216,85.0,3117,113.46675189763204,False,
F-Type,Jaguar,2007,2,1665,57904,24,158,4187,0.6779196378058727,1.5980905461470734,3.31479637679191,218,92.79817740804384,4849,120.65252815698243,False,
F-Type,Jaguar,2007,2,1665,57904,24,159,4169,0.6600978031606851,1.5980905461470734,9.01422510751504,223,96.70211553442846,5965,170.78220707839162,False,
F-Type,Jaguar,2007,2,1665,57904,24,160,4118,0.6422759685154975,1.5980905461470734,5.747512702751031,226,94.9148521740443,6319,172.97059935984467,False,
F-Type,Jaguar,2007,2,1665,57904,24,161,4047,0.6244541338703099,1.5980905461470734,10.0,232,100.0914677428401,7000,200.0,False,
F-Type,Jaguar,2007,2,1665,57904,24,162,4041,0.6066322992251223,1.5980905461470734,10.0,238,101.22615435506336,6692,200.0,False,
F-Type,Jaguar,2007,2,1665,57904,24,163,3989,0.5888104645799347,1.5980905461470734,10.0,244,101.3612204214717,7000,184.15649576036955,False,
F-Type,Jaguar,2007,2,1665,57904,24,164,3890,0.5709886299347471,1.5980905461470734,10.0,250,103.7086882308264,6551,180.86288944440005,False,
F-Type,Jaguar,2007,2,1665,57904,24,165,3805,0.5531667952895595,1.5980905461470734,10.0,256,99.8194694848098,5159,111.53582136825784,False,
F-Type,Jaguar,2007,2,1665,57904,24,166,3779,0.5353449606443719,1.5980905461470734,10.0,262,99.32466632230175,5651,123.69506831810187,False,
F-Type,Jaguar,2007,2,1665,57904,24,167,3716,0.5175231259991843,1.5980905461470734,0.6277200362152264,262,86.29420163771381,832,17.50292015963828,False,
F-Type,Jaguar,2007,2,1665,57904,24,168,3641,0.5097012913539967,1.5980905461470734,-9.968205453562744,255,85.0,1889,71.01400452978979,False,
F-Type,Jaguar,2007,2,1665,57904,24,169,3608,0.5018794567088091,1.5980905461470734,-5.298505305959284,251,85.0,2576,95.59580835986515,False,
F-Type,Jaguar,2007,2,1665,57904,24,170,3553,0.4940576220636214,1.5980905461470734,-2.7639253456160326,249,85.0,3101,97.7339721925193,False,
F-Type,Jaguar,2007,2,1665,57904,24,171,3501,0.48623578741843376,1.5980905461470734,-7.917334771522226,243,85.0,820,21.456615382246405,False,
F-Type,Jaguar,2007,2,1665,57904,24,172,3437,0.4784139527732461,1.5980905461470734,-8.211709441129766,237,85.0,1264,,False,
F-Type,Jaguar,2007,2,1665,57904,24,173,3392,0.47059211812805846,1.5980905461470734,-10.0,230,85.0,1277,42.81342247508223,False,
F-Type,Jaguar,2007,2,1665,57904,24,174,3383,0.4627702834828708,1.5980905461470734,-8.431445495047317,224,85.0,1673,77.84866903627193,False,
F-Type,Jaguar,2007,2,1665,57904,24,175,3337,0.45494844883768315,1.5980905461470734,-10.0,217,85.0,800,45.45424842522719,False,
F-Type,Jaguar,2007,2,1665,57904,24,176,3285,0.4471266141924955,1.5980905461470734,-6.77290731495391,212,85.0,2194,79.67906535568247,False,
F-Type,Jaguar,2007,2,1665,57904,24,177,3199,0.43930477954730784,1.5980905461470734,-10.0,205,85.0,800,49.167836302697864,False,
E-Class,Mercedes-Benz,1992,5,1780,43957,25,1,13426,0.26755527635500553,2.1539933822933053,-9.052428933714172,0,85.0,1028,59.212898212876986,False,
E-Class,Mercedes-Benz,1992,5,1780,43957,25,2,13424,0.26175210160862283,2.1539933822933053,-5.986447364645121,0,85.0,1109,60.37170492039766,False,
E-Class,Mercedes-Benz,1992,5,1780,43957,25,3,13398,0.25594892686224013,2.1539933822933053,-1.7820078269015394,0,85.0,3046,112.74423141164625,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,1,10123,0.7842285466915024,2.1539933822933053,-4.718709895929539,0,85.0,2959,67.0405562901988,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,2,10098,0.7784253719451197,2.1539933822933053,-7.897462184765482,0,85.0,1842,56.88587983804901,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,3,10014,0.772622197198737,2.1539933822933053,-7.613525397996547,0,85.0,1242,49.7495879816205,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,4,9992,0.7668190224523543,2.1539933822933053,-5.110413124909298,0,85.0,1474,52.295817971767974,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,5,9981,0.7510158477059716,2.1539933822933053,5.078563927358642,4,93.60622233936925,4918,110.62995695679186,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,6,9912,0.7352126729595889,2.1539933822933053,9.233069270393955,11,99.40252621123874,7000,178.10220823734477,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,7,9905,0.7194094982132062,2.1539933822933053,7.382688593040527,17,95.3739774491041,6823,176.90967940832743,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,8,9806,0.7036063234668235,2.1539933822933053,4.449467818475822,20,90.18819476893195,7000,165.50646960974058,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,9,9798,0.6978031487204408,2.1539933822933053,-0.5108377411582419,19,85.0,2875,105.7819446294121,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,10,9770,0.6919999739740581,2.1539933822933053,-0.8911395382441276,18,85.0,5389,131.50696035222603,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,11,9693,0.6761967992276754,2.1539933822933053,1.7850060296689547,19,86.49678510833371,4280,147.9764778857617,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,12,9684,0.6603936244812927,2.1539933822933053,0.8536758132829854,19,85.4336977209764,4430,129.11760427898926,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,13,9619,0.65459044973491,2.1539933822933053,-3.863973410754934,15,85.0,1872,44.30469863152915,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,14,9593,0.6487872749885273,2.1539933822933053,-10.0,6,85.0,800,50.091414108651506,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,15,9559,0.6429841002421446,2.1539933822933053,-2.9153012885730476,3,85.0,3953,93.39417839415265,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,16,9484,0.6371809254957619,2.1539933822933053,-10.0,0,85.0,800,61.73178378415838,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,17,9401,0.6313777507493792,2.1539933822933053,-9.225425508668328,0,85.0,800,1.501950820611178,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,18,9373,0.6255745760029965,2.1539933822933053,-9.356505047387639,0,85.0,800,7.7489839907011735,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,19,9360,0.6197714012566138,2.1539933822933053,-5.531832097910371,0,85.0,1714,83.65586591045457,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,20,9286,0.6139682265102311,2.1539933822933053,-5.531832097910371,0,,1415,80.91298750772411,True,0
E-Class,Mercedes-Benz,1998,5,1780,36074,26,21,9197,0.6081650517638484,2.1539933822933053,-1.986514211330227,0,85.0,3813,90.23856567267222,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,22,9145,0.6023618770174657,2.1539933822933053,-4.359436027672329,0,85.0,3183,76.48625352759757,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,23,9124,0.586558702271083,2.1539933822933053,8.92518930835176,7,93.45596328953664,7000,190.1196976614255,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,24,9096,0.5707555275247003,2.1539933822933053,10.0,15,102.0809922149385,7000,166.55687562428298,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,25,9039,0.5549523527783176,2.1539933822933053,4.688189000592829,19,88.23315469641176,3800,87.33817914943191,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,26,8940,0.5391491780319349,2.1539933822933053,10.0,27,102.23893674099735,7000,200.0,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,27,8877,0.5233460032855521,2.1539933822933053,5.256940794442016,31,94.29676282269968,6625,152.84747799410343,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,28,8791,0.5175428285391694,2.1539933822933053,-0.10657296272203975,30,92.0958349381873,3421,117.89652082704836,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,29,8719,0.5117396537927867,2.1539933822933053,-4.209459331992609,26,85.0,2176,41.6967122510258,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,30,8623,0.505936479046404,2.1539933822933053,-0.9674896834644984,25,86.00521274941806,3714,120.1391238122192,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,31,8540,0.49013330430002133,2.1539933822933053,1.2150066165288003,26,92.65844373977826,2937,47.79139005243422,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,32,8514,0.4743301295536386,2.1539933822933053,1.6152426609494344,27,87.97867687812216,4856,146.9853775570253,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,33,8429,0.4585269548072559,2.1539933822933053,3.7293321814982923,30,90.71444169647302,4084,138.31329798440345,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,34,8419,0.4527237800608732,2.1539933822933053,-3.718627717800125,26,85.0,2644,98.93436720449115,False,
E-Class,Mercedes-Benz,1998,5,1780,36074,26,35,8330,0.4469206053144905,2.1539933822933053,-10.0,17,85.0,800,53.33215116619075,False,
